bus,pu_a,pu_b,pu_c,distance_km,x,y,kvLL,kvBase,hour,converged,has_pv,has_load
481b4156-086d-4718-8c63-dc41bfd4f4c9,1.0110685114380782,1.0110685114382616,1.0110685114344307,0.9499112987380652,34.67666049233399,-82.83588311852799,"[0.023806423859367716, -1.0107882018848038, -0.8872714725476264, 0.48477713300898595, 0.8634650486882587, 0.5260110688758178]",0.27712812921102037,1837,True,False,False
733b5182-ae82-43e4-8e87-502cf52aff85,1.0110557510035272,1.0110557510037073,1.011055750999881,0.9911415658607793,34.67666049233399,-82.83633300560633,"[0.023773736212310284, -1.0107762072628572, -0.8872447410767871, 0.4847994440307536, 0.8634710048644768, 0.5259767632321036]",0.27712812921102037,1837,True,False,True
ce68466a-3c9d-4b70-984d-39c2d4c83dfc,1.0110812719347682,1.0110812719349547,1.01108127193112,0.9086810316153512,34.67666049233399,-82.83543323144964,"[0.023839111867729437, -1.010800195522075, -0.887298203346364, 0.48475482118198193, 0.8634590914786346, 0.5260453743400929]",0.27712812921102037,1837,True,False,True
62926cbf-a806-462a-874d-2491ae8f4891,1.0110523436026218,1.0110523436028012,1.0110523435989767,0.9499112987380652,34.67666049233399,-82.8349833443713,"[0.023765013740962477, -1.0107730040375624, -0.8872376057666348, 0.4848053962998771, 0.8634725920256725, 0.5259676077376851]",0.27712812921102037,1837,True,False,True
6d91fa46-2def-41ac-a44e-0ec1ed25e35a,1.0112585035952317,1.011258503595463,1.0112585035915633,0.8587729568266398,34.67711037941233,-82.83543323144964,"[0.024292855010118033, -1.0109666751946096, -0.887669250543133, 0.4844451079301574, 0.8633763955330148, 0.5265215672644522]",0.27712812921102037,1837,True,False,True
38ddcca1-5a42-4440-b875-c6aab7f58750,1.011138652744928,1.011138652745129,1.0111386527412736,0.908681035305174,34.67756026649068,-82.83543323144964,"[0.02398593282099686, -1.0108541191321458, -0.8874183130391653, 0.48465463231168315, 0.8634323802181686, 0.5261994868204627]",0.27712812921102037,1837,True,False,True
d941df2e-20f2-4710-ba05-61ee4d06caa4,1.0135712873033689,1.0135712873042253,1.0135712872994824,0.9000030009908049,34.67711037941233,-82.8349833443713,"[0.03027548467639972, -1.0131190204210487, -0.89252455101938, 0.4803401712710359, 0.8622490663429804, 0.5327788491500127]",0.27712812921102037,1837,True,True,True
84400613-fdf5-465c-bb59-25bccc63e964,0.9976759870812426,0.9976759870821928,0.9976759870791722,0.7134643164517979,34.67822566884535,-82.8350754166891,"[-0.003994461406969722, -0.9976679906368457, -0.8620085936741287, 0.5022933002732592, 0.8660030550810985, 0.49537469036358645]",0.27712812921102037,1837,True,False,False
be03ea98-df62-4721-9c08-8e87b6970974,0.9973717489649154,0.9973717489657226,0.9973717489629577,0.754693807881139,34.67822566884535,-82.83552530376744,"[-0.004267157617315931, -0.9973626206470266, -0.8616077874002632, 0.5023767771240393, 0.865874945017579, 0.49498584352298736]",0.27712812921102037,1837,True,False,True
f7bfc679-f893-49df-a34b-c7f2d8975c85,0.9980443291258752,0.9980443291270007,0.99804432912367,0.6635562288251423,34.6786755559237,-82.8350754166891,"[-0.003664322528795279, -0.9980376023505124, -0.8624937562467342, 0.5021921974747995, 0.8661580787755295, 0.4958454048757129]",0.27712812921102037,1837,True,False,False
