hour_index,total_pv_kW,total_load_kW,net_generation_kW,pv_to_load_ratio
3158,253.49507699999998,441.604200157,-188.109123157,0.5740323038953086
7741,422.215811,610.32911837375,-188.11330737375005,0.6917838221994546
7404,483.616826,672.253821981,-188.63699598099998,0.7193961707134369
7336,255.260574,444.28971996025,-189.02914596025002,0.5745363035820444
924,474.529276,663.6120076997499,-189.08273169974996,0.7150703570445783
2101,449.12361699999997,638.440911673,-189.317294673,0.7034693549315729
969,135.284653,324.93956499175,-189.65491199175,0.4163378891305431
544,299.171333,488.83301531875003,-189.66168231875002,0.6120113065458765
473,145.509302,335.26014777525,-189.75084577525,0.4340190819921928
8554,88.05034169999999,277.907260233,-189.856918533,0.3168335411940812
1284,515.8413350000001,705.90408602725,-190.06275102724987,0.7307527247396247
2007,76.3143287,266.54829256275,-190.23396386275002,0.28630582353375417
2633,292.53234299999997,483.17635713525,-190.64401413525002,0.6054359615793014
2817,103.80959250000001,294.538591348,-190.728998848,0.3524481857282323
2339,77.2570704,268.2373430075,-190.98027260749998,0.2880175789312911
8631,340.604212,531.9401127379999,-191.3359007379999,0.6403055592227063
2417,291.483028,482.93837974275,-191.45535174275,0.6035615300480046
5869,463.741151,655.20039522175,-191.45924422175,0.7077852114775716
2441,291.95653,483.567014426,-191.61048442600003,0.6037560889937869
8679,342.040013,533.66139380925,-191.62138080924996,0.6409307780680998
490,85.8724696,277.6169645165,-191.7444949165,0.3093199633539551
8246,369.823255,561.60760495025,-191.78434995024998,0.6585082735378067
7596,451.263531,643.0973931032499,-191.83386210324994,0.7017032492088581
1309,166.955589,359.047473745,-192.091884745,0.46499585916479136
493,93.002897,285.797282828,-192.79438582799997,0.32541560841414957
86,395.798987,588.75614887175,-192.95716187175003,0.672263019394732
709,417.086726,610.0728981457501,-192.98617214575006,0.683667028291246
8509,415.699893,609.4458764352499,-193.74598343524997,0.6820948477810741
7142,360.534601,554.3660281365,-193.83142713649994,0.6503547873623884
8414,384.714377,578.5493616335,-193.83498463349997,0.6649637902093918
1601,233.38383600000003,427.2812501285,-193.89741412849997,0.5462065919897161
448,284.187972,478.50785009975004,-194.31987809975004,0.5939045124272329
638,118.4637277,312.96122087175,-194.49749317175002,0.37852525942829385
6543,159.312065,354.05791525025,-194.74585025025002,0.4499604660368542
1118,433.436823,628.35590116025,-194.91907816025002,0.6897951010086324
7263,357.262557,552.2295217395,-194.96696473949999,0.646945775784844
2219,504.614734,700.10449062675,-195.48975662675002,0.7207705992965228
2509,93.447756,288.9778655025,-195.53010950249998,0.32337340271418874
1044,469.465971,665.0401181715,-195.5741471715,0.7059212782303357
2530,465.307499,661.0483816685,-195.74088266850003,0.7038932568319142
2345,52.989957200000006,249.04827128425,-196.05831408425001,0.21276982455642246
2344,63.1307085,259.7426756775,-196.61196717750002,0.2430509660851148
6996,461.078895,657.7898669095,-196.71097190950002,0.7009516526384625
8485,423.315697,620.0895719675,-196.77387496749998,0.6826686263634153
2554,460.026298,657.230835131,-197.20453713100005,0.6999463091356033
6972,483.535798,680.93502228925,-197.39922428925001,0.710105636312089
6974,454.025034,651.86093922475,-197.83590522475004,0.6965059662011046
688,291.804464,489.65112762025,-197.84666362025,0.5959436156560145
7575,351.669675,549.5879974175,-197.9183224175,0.6398787382777792
2508,90.00793569999999,287.9340266585,-197.9260909585,0.3125991618008852
2151,122.471313,320.55934184425,-198.08802884425,0.38205504139526847
2510,89.396413,287.64281400025,-198.24640100025,0.31078966112858514
7261,474.05395300000004,672.5105101785,-198.45655717849996,0.7049019236432054
7839,325.807326,524.2687622955,-198.4614362955,0.6214509595269578
3175,59.2662347,257.92589289775,-198.65965819775,0.22978008839816222
7168,261.629319,460.4514773015,-198.8221583015,0.5682017135987718
2984,151.343713,350.27587739475,-198.93216439475,0.432070040602226
7262,419.891274,618.9915192139999,-199.10024521399993,0.678347376802244
8293,404.325491,603.55047929575,-199.22498829575005,0.669911638214377
6009,246.18805099999997,446.227070909,-200.03901990900005,0.5517102535863302
1571,464.600804,664.7345422457499,-200.13373824574995,0.6989268253330996
7385,104.723161,305.00763378825,-200.28447278825,0.34334603155984444
2816,90.557175,291.09563588125,-200.53846088125002,0.3110908015324944
1577,240.569648,441.173306234,-200.603658234,0.5452951120462983
2797,504.29013999999995,705.1631799617501,-200.87303996175012,0.7151396352149503
516,443.01678000000004,643.95248029575,-200.93570029574994,0.6879650174009259
6900,499.631712,700.57493347575,-200.94322147574997,0.7131738339652152
6925,508.843716,710.06675143125,-201.22303543125008,0.7166139158857
5700,526.639425,728.122828905,-201.48340390500005,0.72328376940016
7620,438.07367800000003,639.8471095865,-201.77343158649995,0.6846536785927667
2008,61.2614118,263.05015533425,-201.78874353425002,0.2328887108592209
2388,402.691283,604.66928127125,-201.97799827125004,0.6659694725808079
2632,349.790517,551.7982912995,-202.00777429949994,0.6339101115052816
7550,71.2180652,273.326934445,-202.108869245,0.26055999597716484
948,477.357743,679.53027876725,-202.17253576725,0.7024819308471474
5002,396.771837,599.07569652275,-202.30385952275003,0.6623066811768517
4359,507.012435,709.376846585,-202.36441158499997,0.7147293243726115
1119,373.893323,576.5174022235,-202.62407922349996,0.6485377907231221
2658,144.045484,346.95917457875,-202.91369057875,0.4151655126564183
2844,97.339214,300.56971064100003,-203.23049664100003,0.3238490447642369
3343,42.2468829,245.84169721075,-203.59481431075,0.1718458797163998
1674,77.385616,281.11732405649997,-203.73170805649997,0.27527871497940143
4833,277.614747,481.707396453,-204.09264945299998,0.5763140621627817
4504,406.329257,610.45002131125,-204.12076431125,0.6656224787437636
1818,108.83010060000001,313.15348320675,-204.32338260675002,0.34752958561415287
1619,455.515344,659.854586533,-204.33924253299995,0.690326857774887
3186,165.625918,370.37353648674997,-204.74761848674996,0.4471861546153935
6376,331.901033,536.7822802555,-204.88124725550006,0.6183159254506395
1144,113.1343485,318.098016569,-204.963668069,0.35565876632808485
2148,119.2211865,324.27043514275,-205.04924864275,0.3676597469635393
1117,464.15106000000003,669.38016244875,-205.22910244874993,0.6934042646388296
1547,459.87314200000003,665.1752094237501,-205.30206742375003,0.6913564047388924
7193,113.699906,319.0273879905,-205.32748199050002,0.356395437895728
8343,319.683692,525.188050195,-205.50435819499995,0.6087032849902042
7623,319.111802,524.63722935425,-205.52542735425004,0.6082522999454816
1193,220.328246,426.147671639,-205.819425639,0.5170232296132834
8439,330.537567,536.509278681,-205.97171168099993,0.6160891889820294
7140,410.860676,616.859814328,-205.99913832799996,0.6660519388534574
8103,326.338699,532.40492246225,-206.06622346225004,0.6129520682825521
568,269.955491,476.03773347675,-206.08224247675003,0.5670884290228148
832,88.6035186,294.87289326775,-206.26937466775,0.30048037755395174
1409,248.897285,455.179682005,-206.282397005,0.5468110601001186
2129,177.54872699999999,383.91134665075,-206.36261965075,0.46247324567628767
3514,467.146437,673.60289373325,-206.45645673324998,0.6935042005497798
6352,330.05476799999997,536.72024021525,-206.66547221525002,0.6149474952774001
232,266.17807600000003,473.05395347075,-206.87587747074997,0.5626801625573525
6853,136.391805,343.40623833025,-207.01443333025,0.39717334567364543
3351,150.990584,358.02890625674996,-207.03832225674995,0.42172735480188905
8078,377.231972,584.4845096765,-207.25253767650003,0.6454096988188452
6495,396.360006,603.61866430225,-207.25865830224996,0.6566397442357597
2507,81.05254930000001,288.4350580425,-207.38250874249997,0.28100796612265216
5865,266.875635,474.36512722099997,-207.48949222099998,0.5625953914463679
5843,372.17634599999997,579.8153901375,-207.63904413750004,0.6418876623296473
1529,245.698983,453.52571181449997,-207.82672881449997,0.54175314884626
2003,74.7281169,282.5962954825,-207.8681785825,0.2644341692730839
2009,41.748374999999996,249.799920004,-208.051545004,0.167127254613229
2152,112.327158,320.397673993,-208.07051599300001,0.3505866826357404
2800,308.916575,517.1626694685,-208.24609446849996,0.5973296075684487
1692,379.448189,587.8218469990001,-208.37365799900005,0.6455156273821342
6494,464.494862,672.87674711875,-208.38188511875,0.6903119528184758
2195,506.522218,714.9728072309999,-208.45058923099992,0.7084496251728054
2602,460.926122,669.7390599505,-208.81293795049993,0.688217469869309
2819,111.8901645,320.88373243575,-208.99356793575,0.34869378793987255
376,276.277604,485.3371155575,-209.0595115575,0.5692488675905095
684,462.045454,671.24477976675,-209.19932576674995,0.6883412240050707
2147,110.0189275,319.54650390775,-209.52757640774996,0.3442970766704565
6344,95.7305307,305.29745778525,-209.56692708525,0.3135647806598287
6566,498.519726,708.40578775775,-209.88606175774999,0.7037205707680578
8487,342.555641,552.82885079775,-210.27320979774998,0.619641395137102
1691,437.25763,647.74910648375,-210.49147648374998,0.6750416557092198
8361,98.49861770000001,309.02947261825,-210.53085491825,0.31873535086066657
828,121.18628,331.75619322125,-210.56991322124998,0.3652871660300643
5339,464.084323,674.75800459075,-210.67368159075005,0.6877789061482784
8049,72.7504825,283.5203504135,-210.7698679135,0.2565970384041219
1832,65.7320117,276.5645988745,-210.83258717450002,0.23767326595604787
5673,263.872254,474.89772093025,-211.02546693025,0.5556401764309914
2821,117.21054459999999,328.25540371675,-211.04485911675,0.3570711796844302
7788,441.37307999999996,652.49018599375,-211.11710599375,0.6764440121828649
6948,482.875645,694.3832485475,-211.50760354749997,0.6954022080957015
6179,451.103714,662.72542033025,-211.62170633025,0.68067965929921
8534,119.565382,331.24681515425,-211.68143315425,0.3609555659678329
2822,134.940967,346.75194662975,-211.81097962975002,0.3891570557062462
7260,477.30495599999995,689.198273965,-211.89331796500005,0.6925510021397532
1120,291.433426,503.71428234725,-212.28085634725,0.5785689142332539
6368,93.50414,306.52647110975,-213.02233110974998,0.30504425721025946
8247,313.46673400000003,526.6691885505,-213.20245455050002,0.5951871501492932
540,449.278204,662.62398651425,-213.34578251424995,0.6780288858624185
6872,55.900129500000006,269.685597066,-213.78546756600002,0.2072788828950354
4354,433.904315,647.98850766375,-214.08419266375006,0.6696172990702814
1073,207.67410500000003,421.758426061,-214.084321061,0.4924006058329774
6565,530.775524,744.9650136165001,-214.18948961650005,0.7124838262012042
564,444.249281,658.679931402,-214.43065040199997,0.6744539481868859
228,433.153384,647.729091641,-214.57570764099995,0.668726152524498
2104,269.336746,484.05516902475,-214.71842302475,0.5564174554446525
1187,440.4087,655.15957927125,-214.75087927124997,0.672215920001752
2490,121.1704825,336.17625513625,-215.00577263625001,0.3604373607245195
3665,305.911745,521.0767871035,-215.1650421035,0.5870761315494207
7791,326.156075,541.42693623025,-215.27086123025003,0.602400901345064
3831,500.22224,715.568728231,-215.34648823100002,0.6990554779239356
7572,457.263988,672.6186846740001,-215.35469667400008,0.6798264718765535
6926,476.060048,691.4824147745001,-215.42236677450006,0.688462984943421
1139,100.09586920000001,316.03259832925,-215.93672912924998,0.3167264054798279
7264,250.869001,466.808813925,-215.93981292499998,0.537412732962864
252,420.89711,637.182864326,-216.28575432599996,0.6605593667128159
7933,391.969811,608.305424798,-216.335613798,0.6443634963239033
85,411.729146,628.07800672075,-216.34886072074994,0.6555382308228488
1976,87.0501228,303.50374402925,-216.45362122925002,0.2868172937754379
5031,472.634004,689.2006815855001,-216.5666775855001,0.685771236074431
1403,472.42822,689.2365337585,-216.80831375849993,0.685436996118514
8415,328.531392,545.48586037825,-216.95446837825,0.6022729739867451
1021,430.336223,647.61853367125,-217.28231067125,0.6644902824136298
2538,148.989632,366.89878904975,-217.90915704975,0.4060782865481721
7096,266.692159,484.71813064075,-218.02597164075002,0.5502005012629887
1553,221.911915,439.98235770725,-218.07044270725,0.5043654833162368
1506,92.202151,310.48556233075,-218.28341133074997,0.29696115339759005
6849,85.2161917,303.99304987375,-218.77685817375,0.2803228279563231
2128,249.597723,468.59296262325,-218.99523962325,0.5326535871773722
6850,101.5608826,320.5932802715,-219.0323976715,0.3167904274138278
7911,319.559871,538.79580063975,-219.23592963975005,0.5931001504233403
2336,71.332866,290.57523525875,-219.24236925875002,0.2454884556524282
6567,423.438482,642.91647729075,-219.47799529074996,0.6586212926533607
831,78.65725330000001,298.5273937485,-219.8701404485,0.2634842050802952
2506,65.6895424,285.65639095325,-219.96684855325003,0.2299599947714477
6564,516.22383,736.34683526625,-220.12300526624995,0.7010607020702165
7208,49.132028500000004,269.678553749,-220.546525249,0.18218737691519088
3347,103.68744699999999,324.30317468375,-220.61572768375,0.31972381023216573
5199,486.71718,707.41015043075,-220.69297043075005,0.6880268526195242
6706,95.0215125,315.96143658325,-220.93992408325002,0.30073768883572566
1457,239.526174,460.71546675,-221.18929275000002,0.5199004391360593
4168,425.526494,646.85508544575,-221.32859144574996,0.6578389857581923
5534,483.54393400000004,705.5773504455,-222.03341644549994,0.6853166885379396
6952,286.547669,508.75572224475,-222.20805324475003,0.5632323252747937
3173,0.0,222.23376145975,-222.23376145975,0.0
2818,86.6227904,308.93795771875,-222.31516731875,0.2803889517469732
3492,590.871584,813.31412647625,-222.44254247624997,0.7264986111006099
3489,337.690937,560.257245322,-222.566308322,0.6027426494112972
2312,80.928308,303.64190247150003,-222.71359447150002,0.2665254929400611
6852,120.012696,342.91751484425,-222.90481884424997,0.34997540357346074
2274,119.48909499999999,342.41335897125,-222.92426397124999,0.34896154463725554
4493,0.0,223.082012967,-223.082012967,0.0
3342,0.776085712,224.06277816325002,-223.28669245125002,0.0034636976069753705
2296,229.985109,453.2793073875,-223.29419838750002,0.5073805592806588
2370,126.633955,349.97776453250003,-223.34380953250002,0.36183428626479525
2250,128.1073945,351.8276939455,-223.72029944550002,0.3641196993313574
1496,46.2916022,270.1703521535,-223.8787499535,0.17134227223554377
2799,371.994758,595.8773368115,-223.88257881149997,0.6242807611483236
4840,406.400401,630.63311795375,-224.23271695375,0.6444323788040777
8193,108.272266,332.55626070225,-224.28399470224997,0.32557578511915136
1216,278.658044,503.14591254025,-224.48786854024996,0.5538314761205118
3341,0.0,224.54780819824998,-224.54780819824998,0.0
6851,111.3651877,336.1740569165,-224.80886921649997,0.3312724021306286
8697,84.3978794,309.28043457875,-224.88255517874998,0.2728846370190472
7836,421.66252,646.82164878,-225.15912878000006,0.6518992061311147
1379,475.30562899999995,700.68362438725,-225.37799538725005,0.6783455639302411
87,331.642841,557.15590110925,-225.51306010924998,0.5952424442503165
280,265.775222,491.32276432624997,-225.54754232624998,0.5409381383407279
6927,399.10070599999995,624.8983487762499,-225.79764277624997,0.6386650023046169
7551,46.742010699999994,272.79041408425,-226.04840338425004,0.17134770180823233
7376,45.8278046,272.19677914175,-226.36897454175002,0.1683627726093401
4522,317.44104300000004,544.00815607975,-226.56711307975002,0.583522579337839
4355,520.296385,746.89486305375,-226.59847805375,0.6966126158320417
1664,52.9019168,279.688647925,-226.786731125,0.18914574117802663
8316,415.199158,642.01421820375,-226.81506020375002,0.6467133368400243
830,71.2049696,298.42553106875,-227.22056146875,0.23860213670858466
352,270.432241,498.2558781055,-227.82363710550004,0.5427577522727816
4161,317.06304,544.9501904405,-227.88715044050002,0.5818202194991214
5340,518.8749680000001,746.94735747775,-228.07238947774988,0.694660690757977
1650,90.493439,318.941518256,-228.448079256,0.2837305071195983
444,423.03965,651.5370173965,-228.4973673965,0.6492948797309236
3344,38.338160200000004,267.0495947305,-228.71143453050001,0.14356194809105777
1305,75.8974524,304.74035538375,-228.84290298374998,0.249056125354217
7240,251.64052099999998,480.49740076975,-228.85687976975004,0.5237083906659371
7016,59.3989051,288.60268525275,-229.20378015275,0.20581549628398169
2671,29.0454602,258.35404989825,-229.30858969825002,0.11242502333140983
1049,201.561037,431.861587674,-230.30055067400002,0.46672601195878216
2820,97.842735,328.33958338825,-230.49684838825,0.2979925042613943
7552,40.0020626,270.621612021,-230.619549421,0.14781547620476226
1067,422.20531600000004,652.955502082,-230.7501860819999,0.64660656661466
7068,482.5408,713.4419586765,-230.90115867650002,0.6763560699721126
2002,58.387464200000004,289.3310374125,-230.94357321249998,0.20180159211524637
2297,178.567544,409.61112452775,-231.04358052775,0.4359440768849491
465,78.02292940000001,309.24394676099996,-231.22101736099995,0.25230220337343595
3825,323.799929,555.07823115575,-231.27830215575,0.5833410684156403
1289,232.01259299999998,463.38481285575,-231.37221985575002,0.5006909723032587
7040,44.7096531,276.3200093995,-231.6103562995,0.1618038919271874
2001,57.8652769,289.58683813325,-231.72156123325001,0.19982011984106074
7361,105.713607,337.89832755550003,-232.18472055550004,0.31285625901708614
2823,132.289758,364.59244723650005,-232.30268923650004,0.3628428362679297
3349,141.32179100000002,373.9477334605,-232.62594246049997,0.37791856448572175
1338,77.8641198,310.57018105225,-232.70606125225,0.2507134435298113
8340,417.594599,650.346303162,-232.751704162,0.6421111280675134
2504,43.7449982,276.6639023785,-232.9189041785,0.15811603055478143
2505,46.1577668,279.08735156675,-232.92958476675,0.16538824269709726
1595,430.622067,663.697392166,-233.07532516599997,0.6488228994630019
6808,298.607273,531.7259062165,-233.11863321649997,0.5615811999139957
5698,339.240358,572.37925026225,-233.13889226225,0.5926845832581874
6975,378.793972,612.03288706975,-233.23891506975002,0.6189111392275882
6708,122.84152399999999,356.20078796949997,-233.35926396949998,0.3448659514634551
801,103.153877,337.182104337,-234.028227337,0.3059292749148174
6904,288.85578799999996,522.9128308735,-234.0570428735,0.5523975897953834
5363,492.778242,727.03570492825,-234.25746292825,0.6777909777771376
855,323.235203,558.0892845672499,-234.85408156724992,0.5791818824678907
7163,440.649357,676.0576968005,-235.40833980050002,0.6517925295926925
7908,420.734692,656.201864538,-235.467172538,0.6411665587921674
8076,422.970463,658.5149785575,-235.54451555749995,0.6423095542704618
3137,254.46679999999998,490.20365706475,-235.73685706475004,0.5191042453754761
5870,458.337855,694.2652355415,-235.92738054150004,0.6601768760354785
2483,116.746224,352.88494975475004,-236.13872575475006,0.33083367185339946
2610,143.61854,379.9033284085,-236.2847884085,0.3780396982137811
14,369.332789,605.6580315675,-236.32524256749997,0.6098041619861423
276,434.274945,671.25013454025,-236.97518954024997,0.6469644056763989
6178,373.58616900000004,610.8378545355,-237.25168553549997,0.6115962945231844
1141,89.45476719999999,326.81676282575,-237.36199562575,0.2737153570484986
7934,334.920797,572.291848894,-237.37105189400006,0.5852272700756337
2466,143.963076,381.34799148775,-237.38491548775,0.37751103673274095
8100,410.998972,648.44896255275,-237.44999055275002,0.6338185348438236
5025,284.079905,521.87249339075,-237.79258839075004,0.5443473416464372
329,121.899005,359.77573242925,-237.87672742925002,0.338819419081169
7312,228.485554,466.48020266425,-237.99464866424998,0.4898076107093559
3007,32.9550939,271.08890202925,-238.13380812924999,0.1215656322768926
256,264.301631,502.5792924605,-238.27766146050004,0.5258904106059686
1523,471.43712700000003,709.74303185475,-238.30590485475,0.6642363576346375
6492,506.06720900000005,744.39810057225,-238.33089157224993,0.6798340940568373
2700,522.168618,760.594803581,-238.4261855809999,0.6865266694631904
712,250.83366999999998,489.3478135515,-238.5141435515,0.5125876984449099
2586,150.271307,388.9761324075,-238.7048254075,0.3863252628987714
1986,73.573755,312.44045458975,-238.86669958975,0.23548088502535677
7308,410.304506,649.1936761045,-238.8891701045,0.632021722438855
7284,459.928938,698.8968688855,-238.96793088549998,0.6580784058674494
2411,484.40901800000006,723.54111150425,-239.13209350424995,0.6694975719118583
489,38.489756899999996,277.699975358,-239.210218458,0.1386019451812286
4190,526.44702,766.191159427,-239.74413942700005,0.6870961806797795
7069,460.998965,701.3323453925,-240.33338039249998,0.6573188408766225
161,109.405579,349.798012439,-240.392433439,0.31276786830317105
3515,553.959227,794.390364501,-240.43113750099997,0.6973388035120911
2482,92.99425400000001,333.55836542049997,-240.56411142049996,0.27879454800653064
2010,25.385967700000002,265.9992712675,-240.61330356749997,0.09543622989491043
8632,232.242133,472.95585331875,-240.71372031874998,0.49104399676905097
8680,237.800998,478.73548951074997,-240.93449151074998,0.496727321691351
637,76.8171215,317.95722708425,-241.14010558425002,0.24159577048409026
6014,335.51480200000003,576.79429567325,-241.27949367324993,0.5816888341912071
1808,55.7586582,297.31901301125,-241.56035481124997,0.18753815118561573
2578,459.526856,701.7324294115,-242.20557341149998,0.6548462577545843
7120,274.613942,516.9138807935,-242.29993879349996,0.5312566593243563
3174,0.6050106120000001,243.02350022875,-242.41848961675,0.002489514836799769
6709,121.34483900000001,363.76773687425,-242.42289787424997,0.33357779254725284
8656,236.51146100000003,478.94280703325,-242.43134603324998,0.4938198403505007
7000,274.114455,516.734846075,-242.62039107499993,0.5304741039851227
6512,66.40853129999999,309.09207303775,-242.68354173775003,0.2148503209172856
2626,458.19535899999994,701.054029924,-242.85867092400008,0.6535806639555176
3848,191.274363,434.33318791675,-243.05882491674998,0.4403862469664094
7935,295.539984,539.446216905,-243.90623290500002,0.5478581074268399
7286,435.753637,679.724587323,-243.970950323,0.6410738179636561
2845,100.8331866,344.88284692125,-244.04966032125,0.2923693863228133
6705,48.091435399999995,292.1423816525,-244.05094625249998,0.16461642765885226
1890,116.9495624,361.11085466925,-244.16129226925,0.3238605557378117
5193,282.076837,526.3159535865,-244.23911658649996,0.5359458221661049
5511,473.764941,718.2052412695,-244.44030026949997,0.6596511875949578
2106,134.032043,378.9929616615,-244.9609186615,0.35365311814433764
7504,228.668323,473.98884929525,-245.32052629525003,0.48243397045639647
4240,420.584661,666.11189636625,-245.52723536625,0.6314024155145046
6496,302.998032,548.6916541695,-245.69362216949997,0.5522191364590717
8294,322.136873,567.935662538,-245.798789538,0.5672066286403339
7285,451.96411,697.810399343,-245.84628934299997,0.6476889851137826
4496,166.451994,412.33124315775,-245.87924915775,0.4036851350908511
5654,516.827885,762.772293644,-245.94440864399996,0.6775650985609187
6707,94.7373476,340.75185119925,-246.01450359924996,0.27802445383217944
7480,225.984005,472.0344592505,-246.0504542505,0.4787447189344491
8535,81.377385,327.48693206575,-246.10954706575,0.2484904794160497
6704,34.7711084,280.93840037725,-246.16729197725,0.12376773068238765
826,92.60411500000001,338.942224668,-246.338109668,0.27321504370691013
6924,468.455461,715.12254067575,-246.66707967574996,0.6550701924487881
6180,478.355193,725.1058764840001,-246.7506834840001,0.6597039244252371
6038,279.59831,526.414932699,-246.816622699,0.5311367366334485
3513,334.16392900000005,581.1949811945,-247.03105219449992,0.5749601067412009
7403,431.129727,678.52433947075,-247.39461247074996,0.635393163200142
4668,315.150196,562.5492160005,-247.3990200005,0.560217997778708
372,420.157069,667.73656597175,-247.57949697175002,0.6292257902026438
1962,99.46077269999999,347.3344696885,-247.8736969885,0.2863544539729816
829,67.8891927,315.9829129615,-248.0937202615,0.21485083433426325
8412,400.852603,649.0271589465,-248.1745559465,0.6176206909939527
5362,406.19604200000003,654.471762528,-248.27572052799997,0.6206471610178518
7499,403.525826,651.929716185,-248.40389018499997,0.6189713635733687
2410,412.649192,661.24080687625,-248.59161487624993,0.6240528217327244
7091,439.862678,688.509736885,-248.64705888500004,0.6388619561884382
1142,71.2838018,319.96286641275003,-248.67906461275004,0.22278773276539107
7600,224.933402,473.6176404365,-248.68423843649998,0.47492614784738296
3018,146.657208,395.958287029,-249.30107902900002,0.3703854987605634
6035,200.110752,449.5646634155,-249.4539114155,0.44512117574937377
6362,0.0,249.47735555825003,-249.47735555825003,0.0
6971,441.71736500000003,691.197205262,-249.47984026199998,0.6390612707895783
3170,0.0,249.5702631125,-249.5702631125,0.0
2387,400.76572799999997,650.353800544,-249.58807254400006,0.6162272397709448
7287,358.892487,608.51588554675,-249.62339854675002,0.589783266032164
5032,413.992772,663.64230550525,-249.64953350524996,0.6238191386261854
6698,0.0,249.89263610774998,-249.89263610774998,0.0
6530,0.0,249.92907759875,-249.92907759875,0.0
4690,423.459364,673.47486760325,-250.01550360325,0.6287678779732814
2839,7.60659902,257.8598535275,-250.25325450749997,0.029498965761608226
8721,39.441316799999996,289.78581436400003,-250.34449756400005,0.1361050634947668
3169,0.0,250.416890067,-250.416890067,0.0
7352,47.6662368,298.20388183125,-250.53764503124998,0.15984445389322363
1482,89.3817269,340.015355356,-250.633628456,0.2628755590862676
4358,529.1763080000001,780.0276433445,-250.85133534449994,0.6784071203587867
6529,0.0,251.018083437,-251.018083437,0.0
6181,517.258486,768.32217240375,-251.06368640375,0.6732312354184562
8440,219.712718,470.8631729765,-251.1504549765,0.46661690729495336
8268,394.998965,646.15161220475,-251.15264720475,0.6113100345612451
6361,0.0,251.19910122025,-251.19910122025,0.0
8529,68.12912840000001,319.848262591,-251.71913419099997,0.21300452794428446
8652,403.871014,655.59487002425,-251.72385602424998,0.616037482674359
8320,218.736185,470.53454456275,-251.79835956275,0.46486743016582527
2153,51.0435816,302.87476697299996,-251.83118537299995,0.16853032011088598
1211,402.585867,654.5261358387501,-251.94026883875006,0.6150798942031884
6367,3.00069228,254.997733899,-251.997041619,0.011767525233855587
2833,0.0,252.04927064225,-252.04927064225,0.0
8224,44.9156345,297.02756035375,-252.11192585375,0.15121705977482328
2442,142.95552999999998,395.0695334845,-252.11400348450005,0.36184903547810426
4353,311.094479,563.37373404875,-252.27925504874997,0.552199116938031
4672,402.551995,654.86197080725,-252.30997580725005,0.6147127369284558
3360,0.0,252.47887330875,-252.47887330875,0.0
6865,0.0,252.48166942600002,-252.48166942600002,0.0
2145,48.1196973,300.661274272,-252.54157697200003,0.16004620899870603
1143,62.849734,315.41485073175,-252.56511673174998,0.1992605410142565
6866,0.0,252.5821820805,-252.5821820805,0.0
636,62.97058749999999,315.87865705375,-252.90806955374998,0.19935056039552032
7115,446.770664,699.97217548375,-253.20151148374998,0.6382691755611116
6363,0.0,253.23687680025,-253.23687680025,0.0
7184,44.0189945,297.30856086,-253.28956636,0.1480582806785368
8511,288.258005,541.554773244,-253.29676824399996,0.5322785777346394
8344,216.968031,470.33052777825,-253.36249677824998,0.4613096912156758
929,189.377159,442.7876951055,-253.4105361055,0.4276929116722304
3149,0.0,253.431798778,-253.431798778,0.0
2834,0.0,253.4530865895,-253.4530865895,0.0
2266,401.538671,655.0399998385,-253.50132883849994,0.6129987031112614
2198,334.741929,588.2970875247499,-253.5551585247499,0.5690015054118652
3171,0.0,253.6125700725,-253.6125700725,0.0
2665,0.0,253.62690497175,-253.62690497175,0.0
6552,0.0,253.70871132500002,-253.70871132500002,0.0
1140,69.1748016,323.0737643375,-253.8989627375,0.21411457388914365
4239,513.805434,767.86681866175,-254.06138466175003,0.6691335279030997
3151,49.9494236,304.054825076,-254.105401476,0.16427768716788893
6697,0.0,254.10827154475,-254.10827154475,0.0
6027,0.0,254.17536124825,-254.17536124825,0.0
6031,2.34511665,256.85130602475,-254.50618937475,0.009130250015718341
4691,488.17533499999996,743.02552598125,-254.85019098125002,0.6570101796951034
348,425.526636,680.49409200875,-254.96745600875005,0.6253201025134077
1321,0.0,255.0560946295,-255.0560946295,0.0
6637,534.615284,789.68797367525,-255.07268967525,0.6769955997112078
6048,0.0,255.40101684575,-255.40101684575,0.0
5655,442.81181,698.25674251925,-255.44493251925002,0.6341676097078642
2666,0.0,255.455793024,-255.455793024,0.0
1322,0.0,255.52475694875002,-255.52475694875002,0.0
1848,0.0,255.60985350049998,-255.60985350049998,0.0
7475,386.76413,642.40582015425,-255.64169015425,0.6020557679646755
905,190.643541,446.42330325125,-255.77976225125,0.4270465703392235
1825,0.0,255.8198909305,-255.8198909305,0.0
5679,474.352315,730.20662861475,-255.85431361475003,0.6496138158184946
8676,396.123402,652.15691321625,-256.03351121625,0.6074050483326604
2798,421.583774,677.8716908714999,-256.28791687149993,0.6219226721742455
7224,0.0,256.35214148775,-256.35214148775,0.0
7787,401.261398,657.7943308915,-256.53293289149997,0.6100104220207634
6531,0.0,256.53941223625,-256.53941223625,0.0
3006,0.2408183,256.95665062375,-256.71583232375,0.0009371942640061302
953,193.040132,450.00062324875,-256.96049124875003,0.42897747602521513
7595,400.16972599999997,657.18461366025,-257.01488766025,0.6089152379303324
6703,0.514150682,257.6071318865,-257.0929812045,0.0019958712953283457
2856,0.0,257.17047429425,-257.17047429425,0.0
